name,session_id,worker_id,model,prompt,elapsed_time,num_queries,num_events,order_id,prompt_dataset,user_query,completion,query_type,query_index,clue_num,clue_direction,clue_type
crossword-04,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,4,LOVE," ""Skewered Thai dish crossword""
"," "" clue  Skewered Thai dish is a crossword clue for which we have 1 possible answer in our database. This crossword clue was last seen on 11 October 2018!  Possible Answer  A S K E R E D""
","['close', 'keyword']",04,1,across,
crossword-05,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,5,LOVE," ""Skewered Thai dish name in english""
"," ""  Skewered Thai dish name in english  Skewered Thai dish name in english  Skewered Thai dish name in english  Skewered Thai dish name in english  Skewered Thai dish name in english""
",['phrase'],05,1,across,
crossword-06,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,6,LOVE," ""military raid""
"," "" on the Iranian embassy in London ","['exact', 'keyword']",06,54,across,
crossword-07,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,7,LOVE," ""Military raid another name""
"," ""Sorry",['keyword'],07,54,across,
crossword-08,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,8,LOVE," ""names of military raids""
"," "" against the militants.  The US military has been carrying out air strikes against the group in Iraq since August and in Syria since September with the help of Arab allies.  The US has been criticised for not coordinating its action with the Syrian government""
","['close', 'meaning', 'keyword']",08,54,across,
crossword-09,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,9,LOVE," ""Stimpy's pal""
"," "".  The show was created by John Kricfalusi and aired on Nickelodeon from 1991 to 1996. The show received critical acclaim ","['close', 'keyword']",09,57,across,
crossword-10,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,10,LOVE," ""who was Stimpy's pal ""
"," ""?""""  """"Him ?""""  """"Yes.""""  """"Oh ",['question'],10,57,across,
crossword-11,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,11,LOVE," ""Stimpy's pal name""
"," "" is Ren Höek ","['close', 'keyword']",11,57,across,
crossword-12,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,12,LOVE," ""Shortage another name""
"," "" for a chronic shortage of goods or services ",['keyword'],12,33,across,
crossword-13,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,13,LOVE," ""2018 World Cup winner""
"," "" Mats Hummels has warned the Germany squad that they must be focused on the task at hand and not underestimate Peru in their opening match of the tournament on Sunday.  The centre-back ","['exact', 'keyword']",13,23,across,
crossword-14,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,14,LOVE," ""who was 2018 World Cup winner""
"," "" and 4-time MLS Cup winner) and former US national team member ","['close', 'question']",14,23,across,
crossword-15,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,15,LOVE," ""Drunk as a skunk""
"," """"""  """"Drunk as a skunk""""  """"Drunk as a skunk""""  """"Drunk as a skunk""""  """"Drunk as a skunk""""  """"Drunk as a skunk""
","['exact', 'keyword']",15,22,across,
crossword-16,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,16,LOVE," ""Drunk as a skunk meaning""
"," "". Drunk as a Skunk 2019-02-02  Drunk as a skunk meaning Rating: 8 ","['close', 'meaning', 'phrase']",16,22,across,
crossword-17,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,17,LOVE," ""NYSE debut""
"," "".  The reason for the discrepancy is that the value of the shares is determined by the price at which they are sold to the public. In other words ","['exact', 'keyword']",17,42,across,
crossword-18,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,18,LOVE," ""Yank until 2016""
"," "". The magazine is also available on Zinio. Official website  MAD Magazine – Issue 424 (December 2005) ","['exact', 'keyword']",18,6,across,
crossword-19,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,19,LOVE," ""Yank until 2016 name""
"," "" = Yank until 2016 parent = FSF last release = 0.3.1 (2016-04-04) next release = 0.4.0 (2016-07-01)  Yank is a text and source code editor""
","['close', 'keyword']",19,6,across,
crossword-20,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,20,LOVE," ""Dull routine""
"," "" of the day ","['exact', 'keyword']",20,20,across,
crossword-21,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,21,LOVE," ""Balancing point""
"," "" of a pendulum at the top of its swing  Balancing point of a pendulum at the bottom of its swing  Balancing point of a pendulum at the top of its swing  Balancing point of a pendulum at""
","['close', 'keyword']",21,45,across,
crossword-22,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,22,LOVE," ""pendulum Balancing point name""
"," "":  a)  b)  c)  d)  e)  f)  g)  h)  i)  j)  k)  l) ""
",['keyword'],22,45,across,
crossword-23,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,23,LOVE," ""pendulum Balancing point""
"," ""  The point at which the pendulum will balance is called the balancing point.  It is the point at which the weight of the bob is exactly equal to the weight of the string.  The balancing point is the point at which""
","['close', 'keyword']",23,45,across,
crossword-24,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,24,LOVE," ""Name that anagrams to """"Ira""""""
"," ""  a) Ira  b) raia  c) Aira  d) Aira  e) Air  f) Air  g) Irae  h) Riai  ""
","['exact', 'phrase']",24,59,across,wordplay
crossword-25,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,25,LOVE," ""*Pen pal's exhortation""
"," "" to """"write about what you know"""" is a bit of a cliché ","['close', 'keyword']",25,60,across,
crossword-26,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,26,LOVE," ""Classic clown""
"," ""s have been around for centuries ","['exact', 'keyword']",26,67,across,
crossword-27,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,27,LOVE," ""what are Classic clown called""
"," ""?  what is the name of the clowns in the movie It?  what is a clown called in the movie It?  what is the name of the clown in the movie It?  what is the name of the""
",['question'],27,67,across,
crossword-28,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,28,LOVE," ""Ctrl and Alt""
"," "") and then the number of the key you want to change. To change the Caps Lock key to another key ","['exact', 'keyword']",28,68,across,sense
crossword-29,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,29,LOVE," ""Always-increasing number""
"," "" of people are using social media and sharing their opinions ","['exact', 'keyword']",29,61,down,
crossword-30,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,30,LOVE," ""Dr. Mom's specialty""
"," "" is Family Medicine.""
","['close', 'keyword']",30,62,down,sense
crossword-31,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,31,LOVE," ""Very different (from)""
"," "" the way [the government] is presenting it to the public ","['exact', 'keyword']",31,44,down,
crossword-32,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,32,LOVE," ""Barely makes (out)""
"," ""  Under (out)  Bases loaded  No outs  One out  Two outs  Three outs  In play  Strikeout  Walk  Hit by pitch  Sacrifice hit  ""
","['exact', 'keyword']",32,48,down,
crossword-33,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,33,LOVE," ""Moses' brother""
"," "" ","['close', 'keyword']",33,39,down,
crossword-34,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,34,LOVE," ""Patsy profiled in """"Sweet Dreams""""""
"," ""  Patsy profiled in """"Sweet Dreams""""  Patsy profiled in """"Sweet Dreams""""  Patsy profiled in """"Sweet Dreams""""  Patsy profiled in """"Sweet Dreams""""  ""
","['exact', 'phrase']",34,14,across,
crossword-35,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,35,LOVE," ""Patsy  in """"Sweet Dreams""""""
"," "" (which was also later recorded by Roy Orbison ","['close', 'keyword']",35,14,across,
crossword-36,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,36,LOVE," ""another name for patsy""
"," "").  Patsy: A person who is set up to take the blame for a crime.  Pawn: A person used by the Mafia to carry out a murder or other task.  Piece: A gun. ""
","['meaning', 'keyword']",36,14,across,
crossword-37,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,37,LOVE," ""Chocolate purchase""
"," ""  In the city centre of Novi Sad ","['exact', 'keyword']",37,63,down,
crossword-38,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,38,LOVE," ""Chocolate purchase 3 letter""
"," "" words  Chocolate purchase 3 letter words  Chocolate purchase 3 letter words  Chocolate purchase 3 letter words  Chocolate purchase 3 letter words  Chocolate purchase 3 letter words  Chocolate purchase 3 letter words ""
","['close', 'keyword']",38,63,down,
crossword-39,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,39,LOVE," ""Barely makes (out)""
"," "" a good case for himself.  He's got a big mouth.  He's out of line.  He's out of his league.  He's out of sight.  He's out of his mind. ""
","['exact', 'keyword']",39,58,down,
crossword-40,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,40,LOVE," ""Surgeon's beam""
"," ""  Surgeon's beam  Surgeon's beam  Surgeon's beam  Surgeon's beam  Surgeon's beam  Surgeon's beam  Surgeon's beam  Surgeon's beam  ""
","['close', 'keyword']",40,66,across,
crossword-41,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,41,LOVE," ""Surgeon's beam name""
"," "": """"Laser scalpel""""  Laser scalpel's beam color: Blue  Laser scalpel's beam color: Blue  Laser scalpel's beam color: Red (The same color as the Surgeon's beam""
","['close', 'keyword']",41,66,across,
crossword-42,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,42,LOVE," ""Tree on Lebanon's flag""
"," "" is a cedar ","['close', 'keyword']",42,21,down,
crossword-43,191_04e9a0074ddb6a477380f38351c5c0cb_davinci,04e9a0074ddb6a477380f38351c5c0cb,Davinci,191,0.0,1,2,43,LOVE," ""Minor employee""
"," ""-owned companies ","['exact', 'keyword']",43,21,across,
crossword-00,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,0,LOVE," ""thai dishes""
"," "".  Sawasdee Thai Restaurant  Sawasdee Thai Restaurant  Sawasdee Thai Restaurant  Sawasdee Thai Restaurant  Sawasdee Thai Restaurant  Saw""
",['keyword'],00,1,across,
crossword-01,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,1,LOVE," ""skewer thai food""
"," "" is the best in all of Bangkok ","['close', 'keyword']",01,10,down,knowledge
crossword-02,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,2,LOVE," ""patsy singer sweet dreams""
"," "" are made of this  so i got up and i got on the train  i went down the road to the drugstore  and i bought me a magazine  and i went back home and i got undressed  and""
","['close', 'keyword']",02,14,across,
crossword-03,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,3,LOVE," ""different words for drunk""
"," """""" (e.g. """"sloshed"""" ","['meaning', 'keyword']",03,22,across,
crossword-04,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,4,LOVE," ""different words for drunk 6 letters""
"," "".  different words for drunk 6 letters.  different words for drunk 6 letters.  different words for drunk 6 letters.  different words for drunk 6 letters.  different words for drunk 6 letters.  different words""
","['lexical', 'meaning', 'phrase']",04,22,across,
crossword-05,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,5,LOVE," ""2018 world cup winner""
"," "".  Borussia Dortmund's Christian Pulisic (L) vies for the ball with Lyon's Tanguy Ndombele during their Champions League match in Dortmund ","['exact', 'keyword']",05,23,across,
crossword-06,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,6,LOVE," ""2018 world cup nation winner""
"," "" prediction  world cup 2018 winner  world cup winner 2018  world cup winner  world cup winner 2018  world cup winner prediction  world cup winner prediction 2018  world cup winner prediction 2018 final  world cup winner""
","['close', 'phrase']",06,23,across,
crossword-07,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,7,LOVE," ""2018 world cup""
"," "".  The following players have been called up for the 2018 AFC U-16 Championship.  The following referees were chosen for the 2018 AFC U-16 Championship.   The draw for the qualifiers was held on 23 March 2017 ","['close', 'keyword']",07,23,across,
crossword-08,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,8,LOVE," ""another word for vice president""
"," "") of the United States.  As a result ","['meaning', 'phrase']",08,28,across,
crossword-09,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,9,LOVE," ""pony up""
"," "" for the cost of the game.  I have a lot to say about this game ","['exact', 'keyword']",09,34,across,
crossword-10,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,10,LOVE," ""yank until 2016""
"," "".  With a new name and a new mascot ","['exact', 'keyword']",10,5,down,
crossword-11,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,11,LOVE," ""yank until 2016""
"," "".  The former midfielder won the Premier League five times ","['exact', 'keyword']",11,6,across,
crossword-12,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,12,LOVE," ""dull routine name""
"," ""” ","['close', 'keyword']",12,20,across,
crossword-13,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,13,LOVE," ""dull routine synoonym""
"," ""ic with the “real” world.  The characters in the novel are all drawn in a flat ","['close', 'keyword']",13,20,across,
crossword-14,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,14,LOVE," ""2018 world cup greece""
"," "" - greece world cup 2018 - greece world cup 2018 - greece world cup 2018 - greece world cup 2018 - greece world cup 2018 - greece world cup 2018 - greece world cup 2018 -""
","['close', 'keyword']",14,23,across,
crossword-15,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,15,LOVE," ""lebanon flag tree""
"," "" topper.  lebanon flag tree topper image 0 lebanon flag tree topper.  lebanon flag tree topper lebanon flag tree topper.  lebanon flag tree topper leban""
",['keyword'],15,21,down,
crossword-16,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,16,LOVE," ""the name of the tree on the lebabon flag""
"," "")  dokdo (the name of the island on the daehanminguk flag)  han (the name of the country on the hanbok flag)  han (the name of the country on the h""
",['phrase'],16,21,down,
crossword-17,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,17,LOVE," ""gorilla gibbon another word""
"," "" for a gorilla is a silverback gorilla another word for a gorilla is a silverback gorilla meaning of silverback gorilla.  what is the difference between a gorilla and a chimpanzee silverback gorilla silverback gorillas are the largest primates in the""
",['keyword'],17,36,down,definition
crossword-18,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,18,LOVE," ""nyse debut term""
"," ""észetesen elsősorban a király számára készült ","['close', 'keyword']",18,42,across,
crossword-19,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,19,LOVE," ""on the subject of ""
"," ""ikea furniture assembly.  in the event the ikea furniture assembly instructions are not very clear ","['close', 'keyword']",19,64,across,
crossword-20,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,20,LOVE," ""lake in cleveland ohio""
"," "".  craigslist cleveland ohio furniture by owner.  craigslist cleveland ohio furniture by owner.  craigslist cleveland ohio furniture by owner.  craigslist cleveland ohio furniture""
",['keyword'],20,47,down,
crossword-21,191_1563a227581ba09795553ffbd7af5e19_davinci,1563a227581ba09795553ffbd7af5e19,Davinci,191,0.0,1,2,21,LOVE," ""lake in cleveland ohio""
"," ""  5 / 5 stars by krisztian I had a great experience at Firestone. I got new tires for my car and I am happy with the service. The staff was very pleasant and helpful. I would definitely recommend this location""
",['keyword'],21,47,down,
