name,session_id,worker_id,turn_id,model,prompt,prompt_dataset,elapsed_time,user_input,user_num_words,model_completion,model_num_words
turn-02,3a3f3105-4aa3-4207-bba0-3902c2c919c8,eefc530e899eb710445d4fa0941cd5df,2,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.7,I won't need any help studying during the beach trip because we will be on vacation,16,"I understand, but I'm more worried about the test than I am the vacation.",14
turn-03,3a3f3105-4aa3-4207-bba0-3902c2c919c8,eefc530e899eb710445d4fa0941cd5df,3,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.8,You'll do great. After all I wouldn't have asked you for help if I didn't think you were smart,19,"Thanks, Tracy. You always have good ideas.",7
turn-04,3a3f3105-4aa3-4207-bba0-3902c2c919c8,eefc530e899eb710445d4fa0941cd5df,4,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,1.1333333333333333,If I don't score high enough on the test I don't think i'll be allowed to go on the beach trip we planned,23,"Don't worry, you will do fine.",6
turn-05,3a3f3105-4aa3-4207-bba0-3902c2c919c8,eefc530e899eb710445d4fa0941cd5df,5,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.21666666666666667,I get so nervous before tests,6,I'm not nervous. I do well on tests.,8
turn-06,3a3f3105-4aa3-4207-bba0-3902c2c919c8,eefc530e899eb710445d4fa0941cd5df,6,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.43333333333333335,Do you know any ways to not get nervous while taking a test?,13,"Yeah, I do.<br>Here, let me show you some of the things I do to get rid of my nerves",19
turn-07,3a3f3105-4aa3-4207-bba0-3902c2c919c8,eefc530e899eb710445d4fa0941cd5df,7,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.7,Thanks for looking out for me,6,"Anytime, Tracy.",2
turn-08,3a3f3105-4aa3-4207-bba0-3902c2c919c8,eefc530e899eb710445d4fa0941cd5df,8,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.18333333333333332,Is there anything I can do to return the favor?,10,All you gotta do is study and you will do fine on the test.,14
turn-09,3a3f3105-4aa3-4207-bba0-3902c2c919c8,eefc530e899eb710445d4fa0941cd5df,9,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.55,I've already study so much it's given me a headache,10,"I'm sure you can get it all out of your head, Tracy.",12
turn-10,3a3f3105-4aa3-4207-bba0-3902c2c919c8,eefc530e899eb710445d4fa0941cd5df,10,Davinci,Robin and Tracy went to school together. Robin helped Tracy study.,commonsense_dialogue,0.4,There isn't much in my head to start with,9,Just be calm and relax yourself so you can think of an answer easier.,14
turn-01,1d045d04-835d-4e80-8c21-008db833d561,f323f7818ff3cb0522652cd0e65b5d06,1,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,1.0,Last week I locked my keys in the car and it was super hot. I was so upset.,18,Oh no!!! I hate when that happens!,7
turn-02,1d045d04-835d-4e80-8c21-008db833d561,f323f7818ff3cb0522652cd0e65b5d06,2,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.5166666666666667,"For real. I was getting groceries at the time, so I was stuck there in the parking lot.",18,Oh no! Well at least you weren't out somewhere important please!,11
turn-03,1d045d04-835d-4e80-8c21-008db833d561,f323f7818ff3cb0522652cd0e65b5d06,3,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.5,"Yeah, but all my frozen foods were melting while I was waiting.",12,Ah man that sucks! Sorry that happened to you.,9
turn-04,1d045d04-835d-4e80-8c21-008db833d561,f323f7818ff3cb0522652cd0e65b5d06,4,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.7,Thanks. It was really awful. It took like an hour and a half for the locksmith to arrive.,18,"Yeah, it has been that way for me too.",9
turn-05,1d045d04-835d-4e80-8c21-008db833d561,f323f7818ff3cb0522652cd0e65b5d06,5,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.6833333333333333,"I'm sorry to hear it. At least it wasn't raining, too. That would have been even worse.",17,"Makes sense. It's all you can really do sometimes, I guess.",11
turn-06,1d045d04-835d-4e80-8c21-008db833d561,f323f7818ff3cb0522652cd0e65b5d06,6,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.4166666666666667,"Yeah, you just have to laugh about it. At least I got to eat the ice cream I had bought while I waited.",23,That's true. I always keep frozen snacks in the car for long drives too.,14
turn-07,1d045d04-835d-4e80-8c21-008db833d561,f323f7818ff3cb0522652cd0e65b5d06,7,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.5,"Well, I didn't keep it in the car. I had just bought it and ate it because if I didn't it would have melted.",24,Yeah I see what you mean. You gotta enjoy those moments.,11
turn-08,1d045d04-835d-4e80-8c21-008db833d561,f323f7818ff3cb0522652cd0e65b5d06,8,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.5166666666666667,"True, I guess that part was kind of enjoyable. Thankfully I wasn't in a hurry.",15,That's a good point. I can't imagine what I'd be like if I was in a hurry...,17
turn-09,1d045d04-835d-4e80-8c21-008db833d561,f323f7818ff3cb0522652cd0e65b5d06,9,Davinci,I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,empathetic_dialogue,0.6166666666666667,You'd probably be even more upset. Or at least I know I would be.,14,You can say that again. Like if you had to get somewhere for work or something.,16
turn-01,72d105ce-895f-4155-9b37-e1a3bbef1109,9db60ddbbaf1b06d20eca2e9e8a30ffc,1,Davinci,Jordan produced a lot of money annually. Always being able to pay his bills on time.,commonsense_dialogue,0.26666666666666666,My bills are always paid in full.,7,That's good. It's always nice to pay bills on time.,10
turn-02,72d105ce-895f-4155-9b37-e1a3bbef1109,9db60ddbbaf1b06d20eca2e9e8a30ffc,2,Davinci,Jordan produced a lot of money annually. Always being able to pay his bills on time.,commonsense_dialogue,0.2,It is. I make a lot of money.,8,That is good to know.,5
turn-03,72d105ce-895f-4155-9b37-e1a3bbef1109,9db60ddbbaf1b06d20eca2e9e8a30ffc,3,Davinci,Jordan produced a lot of money annually. Always being able to pay his bills on time.,commonsense_dialogue,0.16666666666666666,How much money do you make,6,I make a pretty good living. I work for an insurance company and I have a good job.,18
turn-04,72d105ce-895f-4155-9b37-e1a3bbef1109,9db60ddbbaf1b06d20eca2e9e8a30ffc,4,Davinci,Jordan produced a lot of money annually. Always being able to pay his bills on time.,commonsense_dialogue,0.16666666666666666,can you pay your bills,5,Sometimes I struggle but I always manage to get them paid.,11
turn-05,72d105ce-895f-4155-9b37-e1a3bbef1109,9db60ddbbaf1b06d20eca2e9e8a30ffc,5,Davinci,Jordan produced a lot of money annually. Always being able to pay his bills on time.,commonsense_dialogue,0.4,its a great feeling to know you pay what is owed from you,13,It is.,2
turn-06,72d105ce-895f-4155-9b37-e1a3bbef1109,9db60ddbbaf1b06d20eca2e9e8a30ffc,6,Davinci,Jordan produced a lot of money annually. Always being able to pay his bills on time.,commonsense_dialogue,0.13333333333333333,many people have problems with paying,6,That is true.,3
turn-07,72d105ce-895f-4155-9b37-e1a3bbef1109,9db60ddbbaf1b06d20eca2e9e8a30ffc,7,Davinci,Jordan produced a lot of money annually. Always being able to pay his bills on time.,commonsense_dialogue,0.23333333333333334,you shouldn't get things you can't pay for,8,You are absolutely right.,4
turn-08,72d105ce-895f-4155-9b37-e1a3bbef1109,9db60ddbbaf1b06d20eca2e9e8a30ffc,8,Davinci,Jordan produced a lot of money annually. Always being able to pay his bills on time.,commonsense_dialogue,0.23333333333333334,you every get something you couldn't pay for,8,I have. I'm glad I have a job that will help me pay for it.,15
turn-09,72d105ce-895f-4155-9b37-e1a3bbef1109,9db60ddbbaf1b06d20eca2e9e8a30ffc,9,Davinci,Jordan produced a lot of money annually. Always being able to pay his bills on time.,commonsense_dialogue,0.31666666666666665,Its nice to have help if needed though,8,So is having a place to live and a family who loves one.,13
turn-10,72d105ce-895f-4155-9b37-e1a3bbef1109,9db60ddbbaf1b06d20eca2e9e8a30ffc,10,Davinci,Jordan produced a lot of money annually. Always being able to pay his bills on time.,commonsense_dialogue,0.3333333333333333,it is nice to have those things,7,It really is.,3
turn-01,638b51d5-77c4-4558-aa1c-fcc62dc8a3f2,b367480e8bb3c9d6d9ce798f5bd2a52b,1,Jumbo,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.48333333333333334,i like tv so i usually just go over to a friends house,13,i'm not sure why parents falter on that one,9
turn-02,638b51d5-77c4-4558-aa1c-fcc62dc8a3f2,b367480e8bb3c9d6d9ce798f5bd2a52b,2,Jumbo,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.8,what do you mean?,4,I mean that teens should just be able to hang out at a friend's house without parental supervision.,18
turn-03,638b51d5-77c4-4558-aa1c-fcc62dc8a3f2,b367480e8bb3c9d6d9ce798f5bd2a52b,3,Jumbo,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.48333333333333334,"what I mean is I go over to a friends house to watch cable, because I don't have cable",19,That is what I mean.,5
turn-04,638b51d5-77c4-4558-aa1c-fcc62dc8a3f2,b367480e8bb3c9d6d9ce798f5bd2a52b,4,Jumbo,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.4,"Sasha could't pay the cable bill this month, so I helped her",12,"Yeah, I've helped her in that respect, too.",8
turn-05,638b51d5-77c4-4558-aa1c-fcc62dc8a3f2,b367480e8bb3c9d6d9ce798f5bd2a52b,5,Jumbo,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,1.1166666666666667,does she need help often,5,Not really. She pays the bill automatically.,7
turn-06,638b51d5-77c4-4558-aa1c-fcc62dc8a3f2,b367480e8bb3c9d6d9ce798f5bd2a52b,6,Jumbo,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.23333333333333334,so what do you mean you helped her in that respect?,11,Oh. Well I get it shut off when she doesn't need it.,12
turn-07,638b51d5-77c4-4558-aa1c-fcc62dc8a3f2,b367480e8bb3c9d6d9ce798f5bd2a52b,7,Jumbo,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.31666666666666665,the cable?,2,Yeah. And I just dropped it back on when she got paid again.,13
turn-08,638b51d5-77c4-4558-aa1c-fcc62dc8a3f2,b367480e8bb3c9d6d9ce798f5bd2a52b,8,Jumbo,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.15,do you go to her house,6,Yeah. Do her roommates know that I shut off their streams?,11
turn-09,638b51d5-77c4-4558-aa1c-fcc62dc8a3f2,b367480e8bb3c9d6d9ce798f5bd2a52b,9,Jumbo,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.15,i am not sure,4,I've kind of left her a note telling them it was by me. I think we're good.,17
turn-10,638b51d5-77c4-4558-aa1c-fcc62dc8a3f2,b367480e8bb3c9d6d9ce798f5bd2a52b,10,Jumbo,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",commonsense_dialogue,0.18333333333333332,well at least you left a note,7,I needed to do it when she was out of town for the easter holiday.,15
turn-01,1cbabbf2-b6a6-4d96-9eeb-d4b0387c520c,3cc210965eff51e54bce80819b6f12ea,1,InstructBabbage,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.6666666666666666,Does anyone have any ideas for a suprise party for our boss?,12,"I don't know, maybe a cake?",6
turn-02,1cbabbf2-b6a6-4d96-9eeb-d4b0387c520c,3cc210965eff51e54bce80819b6f12ea,2,InstructBabbage,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.21666666666666667,that's a great idea. anything else?,6,"I don't know, maybe we could get him a nice gift?",11
turn-03,1cbabbf2-b6a6-4d96-9eeb-d4b0387c520c,3cc210965eff51e54bce80819b6f12ea,3,InstructBabbage,Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,commonsense_dialogue,0.35,i thought about that too. i was thinking a golf package. do you know if he likes to golf?,19,I think he might. It's not that important but I think it would be a nice present.,17
